Emp_Id,Employee_Name,Grade,Department,Location,Primary_Skill,Secondary_Skill,Course_ID,Course_Name,Course_Category,Course_Start_Date,Course_End_Date,Duration_Hours,Delivery_Mode,Course_Status,Completion_Percentage,Assessment_Score,Certification_Earned,Business_Priority,Skill_Gap_Score,Manager,Availability_Hours_Per_Week,Current_Project,Bench_Status,Performance_Rating,Learning_Style,Career_Goal,Recommended_Flag
E308,Employee_308,G4,Data Science,NY,SQL,Pandas,TM036,Data Pipeline Engineering,Data Engineering,15-01-2025,28-02-2025,50.0,Hybrid,In Progress,95.0,0.0,Yes,High,0.69,Jane Doe,10.0,Project_48,Bench,4.7,Visual,Data Scientist,0.0
E309,Employee_309,G9,QA,Boston,JavaScript,Docker,TM025,Cybersecurity Essentials,Security,15-01-2025,28-02-2025,50.0,Hybrid,Completed,93.0,79.0,No,Medium,0.29,Mike Wilson,15.0,Project_24,Bench,4.4,Hands-on,Architect,0.0
E310,Employee_310,G9,QA,SF,Java,Docker,TM023,Python Programming Fundamentals,Programming,15-01-2025,28-02-2025,50.0,Hybrid,In Progress,92.0,0.0,Yes,High,0.41,Jane Doe,10.0,Project_3,Active,3.8,Hands-on,Data Scientist,0.0
E311,Employee_311,G1,IT Support,SF,Linux,Terraform,TM046,DevOps and CI/CD Pipeline,DevOps,15-01-2025,28-02-2025,60.0,Online,Completed,90.0,74.0,Yes,High,0.25,Mike Wilson,20.0,Project_91,Bench,4.5,Visual,Data Scientist,0.0
E312,Employee_312,G3,Data Science,Austin,Java,Git,TM049,Cybersecurity Essentials,Security,15-01-2025,28-02-2025,60.0,Online,Completed,74.0,0.0,Yes,High,0.16,Jane Doe,0.0,Project_69,Active,4.1,Hands-on,Data Scientist,0.0
E313,Employee_313,G7,Engineering,Boston,R,Pandas,TM028,Data Pipeline Engineering,Data Engineering,15-01-2025,28-02-2025,40.0,Hybrid,Completed,100.0,93.0,Yes,High,0.14,John Smith,15.0,Project_22,Active,4.1,Hands-on,Senior Developer,0.0
E314,Employee_314,G6,Engineering,Seattle,Python,NumPy,TM045,Data Pipeline Engineering,Data Engineering,15-01-2025,28-02-2025,60.0,Hybrid,Completed,86.0,82.0,Yes,High,0.44,Jane Doe,15.0,Project_14,Active,4.5,Visual,Senior Developer,0.0
E315,Employee_315,G1,QA,Boston,JavaScript,SQL,TM022,Python Programming Fundamentals,Programming,15-01-2025,28-02-2025,40.0,Online,Completed,71.0,0.0,Yes,High,0.21,Jane Doe,10.0,Project_4,Active,4.3,Hands-on,Architect,0.0
E316,Employee_316,G7,QA,Austin,Python,TestNG,TM035,Automated Testing with Selenium,Testing,15-01-2025,28-02-2025,30.0,Online,Completed,73.0,85.0,Yes,High,0.41,Mike Wilson,15.0,Project_50,Active,3.6,Hands-on,Tech Lead,0.0
E317,Employee_317,G5,IT Support,SF,Docker,Kubernetes,TM028,DevOps and CI/CD Pipeline,DevOps,15-01-2025,28-02-2025,60.0,Online,In Progress,72.0,0.0,Yes,Medium,0.77,John Smith,10.0,Project_8,Active,3.8,Reading,Tech Lead,0.0
E318,Employee_318,G3,Data Science,Boston,SQL,Pandas,TM029,Data Pipeline Engineering,Data Engineering,15-01-2025,28-02-2025,50.0,Hybrid,Completed,99.0,0.0,No,Medium,0.69,Jane Doe,20.0,Project_4,Bench,3.9,Visual,Tech Lead,0.0
E319,Employee_319,G10,Engineering,Austin,JavaScript,Node.js,TM006,Backend API Development,Backend,15-01-2025,28-02-2025,60.0,Hybrid,Completed,72.0,80.0,No,Low,0.38,John Smith,15.0,Project_5,Bench,4.5,Reading,Tech Lead,0.0
E320,Employee_320,G6,Data Science,Seattle,R,NumPy,TM009,Data Analysis and Visualization,Analytics,15-01-2025,28-02-2025,60.0,Hybrid,Completed,70.0,78.0,Yes,High,0.72,John Smith,15.0,Project_87,Active,3.3,Hands-on,Data Scientist,0.0
E321,Employee_321,G9,Engineering,SF,Python,NumPy,TM030,Data Pipeline Engineering,Data Engineering,15-01-2025,28-02-2025,50.0,Online,Completed,83.0,0.0,Yes,High,0.26,John Smith,0.0,Project_86,Bench,3.2,Visual,Data Scientist,0.0
E322,Employee_322,G9,Engineering,NY,R,TensorFlow,TM018,Data Pipeline Engineering,Data Engineering,15-01-2025,28-02-2025,50.0,Online,In Progress,85.0,0.0,No,High,0.13,John Smith,20.0,Project_2,Active,4.0,Reading,Architect,1.0
E323,Employee_323,G7,QA,Seattle,Python,SQL,TM017,Cybersecurity Essentials,Security,15-01-2025,28-02-2025,50.0,Online,Completed,73.0,74.0,Yes,High,0.14,Mike Wilson,20.0,Project_30,Active,3.6,Reading,Senior Developer,1.0
E324,Employee_324,G5,QA,Austin,Python,TestNG,TM019,Automated Testing with Selenium,Testing,15-01-2025,28-02-2025,30.0,Hybrid,Completed,74.0,89.0,Yes,Medium,0.34,Jane Doe,10.0,Project_96,Active,3.1,Visual,Senior Developer,0.0
E325,Employee_325,G2,Data Science,Austin,Java,Git,TM022,Software Architecture Design,Architecture,15-01-2025,28-02-2025,60.0,Hybrid,Completed,78.0,0.0,Yes,High,0.57,John Smith,20.0,Project_9,Active,3.2,Hands-on,Data Scientist,0.0
E326,Employee_326,G5,Engineering,Boston,AWS,Terraform,TM042,AWS Cloud Practitioner,Cloud,15-01-2025,28-02-2025,30.0,Hybrid,Completed,73.0,72.0,Yes,Low,0.3,John Smith,20.0,Project_66,Active,3.8,Visual,Data Scientist,0.0
E327,Employee_327,G7,IT Support,Seattle,JavaScript,Git,TM021,Python Programming Fundamentals,Programming,15-01-2025,28-02-2025,60.0,Online,Completed,87.0,0.0,Yes,High,0.24,Mike Wilson,20.0,Project_53,Bench,3.5,Reading,Tech Lead,0.0
E328,Employee_328,G2,IT Support,Austin,Python,Docker,TM003,Software Architecture Design,Architecture,15-01-2025,28-02-2025,40.0,Online,Completed,71.0,71.0,Yes,High,0.29,John Smith,20.0,Project_10,Active,3.4,Hands-on,Data Scientist,1.0
E329,Employee_329,G10,Data Science,NY,Python,SQL,TM020,Python Programming Fundamentals,Programming,15-01-2025,28-02-2025,40.0,Online,Completed,85.0,94.0,No,High,0.43,John Smith,10.0,Project_96,Bench,4.5,Reading,Data Scientist,1.0
E330,Employee_330,G3,Engineering,SF,Docker,Shell,TM031,Linux System Administration,Infrastructure,15-01-2025,28-02-2025,30.0,Hybrid,Completed,84.0,89.0,Yes,Medium,0.15,Jane Doe,0.0,Project_18,Active,4.4,Visual,Data Scientist,0.0
E331,Employee_331,G6,Engineering,Boston,Docker,Terraform,TM036,DevOps and CI/CD Pipeline,DevOps,15-01-2025,28-02-2025,60.0,Online,Completed,82.0,87.0,Yes,High,0.63,Mike Wilson,0.0,Project_68,Active,3.2,Reading,Architect,0.0
E332,Employee_332,G1,Data Science,Austin,R,NumPy,TM017,Data Analysis and Visualization,Analytics,15-01-2025,28-02-2025,30.0,Hybrid,In Progress,71.0,89.0,No,High,0.31,Mike Wilson,0.0,Project_31,Active,4.0,Visual,Tech Lead,0.0
E333,Employee_333,G8,QA,NY,JavaScript,Git,TM029,Software Architecture Design,Architecture,15-01-2025,28-02-2025,40.0,Online,Completed,91.0,74.0,Yes,High,0.17,Mike Wilson,20.0,Project_75,Bench,4.8,Reading,Senior Developer,0.0
E334,Employee_334,G3,IT Support,SF,AWS,Shell,TM047,DevOps and CI/CD Pipeline,DevOps,15-01-2025,28-02-2025,30.0,Online,Completed,89.0,85.0,Yes,Medium,0.19,Mike Wilson,20.0,Project_76,Active,3.5,Reading,Data Scientist,0.0
E335,Employee_335,G3,IT Support,Boston,Linux,Kubernetes,TM022,AWS Cloud Practitioner,Cloud,15-01-2025,28-02-2025,60.0,Hybrid,Completed,82.0,88.0,Yes,Medium,0.47,Mike Wilson,10.0,Project_23,Active,4.0,Reading,Data Scientist,0.0
E336,Employee_336,G7,Data Science,Seattle,Java,Docker,TM038,Software Architecture Design,Architecture,15-01-2025,28-02-2025,40.0,Online,Completed,75.0,0.0,Yes,Medium,0.73,Mike Wilson,20.0,Project_47,Active,4.2,Hands-on,Data Scientist,0.0
E337,Employee_337,G10,IT Support,Boston,Linux,Shell,TM037,AWS Cloud Practitioner,Cloud,15-01-2025,28-02-2025,40.0,Online,Completed,94.0,91.0,Yes,Low,0.54,John Smith,15.0,Project_11,Active,4.0,Hands-on,Architect,0.0
E338,Employee_338,G9,Engineering,NY,Python,TensorFlow,TM036,Data Pipeline Engineering,Data Engineering,15-01-2025,28-02-2025,40.0,Hybrid,Completed,97.0,85.0,Yes,Low,0.71,Jane Doe,20.0,Project_89,Active,3.7,Reading,Senior Developer,0.0
E339,Employee_339,G4,Data Science,SF,R,Pandas,TM007,Data Pipeline Engineering,Data Engineering,15-01-2025,28-02-2025,40.0,Online,In Progress,78.0,0.0,Yes,Medium,0.18,Mike Wilson,20.0,Project_33,Active,3.7,Visual,Data Scientist,1.0
E340,Employee_340,G6,Data Science,SF,R,NumPy,TM009,Data Pipeline Engineering,Data Engineering,15-01-2025,28-02-2025,30.0,Online,Completed,93.0,87.0,Yes,Medium,0.51,John Smith,10.0,Project_28,Active,3.3,Reading,Architect,0.0
E341,Employee_341,G4,Engineering,SF,JavaScript,SQL,TM048,Python Programming Fundamentals,Programming,15-01-2025,28-02-2025,50.0,Online,In Progress,99.0,71.0,No,Low,0.65,John Smith,15.0,Project_71,Active,3.6,Visual,Architect,0.0
E342,Employee_342,G6,Engineering,Boston,Docker,Shell,TM018,AWS Cloud Practitioner,Cloud,15-01-2025,28-02-2025,50.0,Hybrid,In Progress,94.0,79.0,No,Low,0.12,John Smith,10.0,Project_21,Active,3.4,Reading,Tech Lead,0.0
E343,Employee_343,G2,IT Support,Seattle,Docker,Terraform,TM007,DevOps and CI/CD Pipeline,DevOps,15-01-2025,28-02-2025,50.0,Hybrid,Completed,74.0,81.0,Yes,Low,0.68,Jane Doe,20.0,Project_98,Bench,4.0,Reading,Tech Lead,0.0
E344,Employee_344,G7,Engineering,Seattle,JavaScript,Spring,TM016,Backend API Development,Backend,15-01-2025,28-02-2025,50.0,Hybrid,Completed,97.0,0.0,Yes,High,0.67,John Smith,15.0,Project_69,Bench,3.9,Visual,Architect,0.0
E345,Employee_345,G7,IT Support,SF,JavaScript,Docker,TM028,Software Architecture Design,Architecture,15-01-2025,28-02-2025,30.0,Online,Completed,81.0,82.0,No,Low,0.29,Jane Doe,20.0,Project_47,Active,3.1,Hands-on,Data Scientist,0.0
E346,Employee_346,G3,Engineering,Boston,Python,React,TM007,Backend API Development,Backend,15-01-2025,28-02-2025,50.0,Online,Completed,78.0,86.0,No,High,0.76,Jane Doe,20.0,Project_56,Active,4.7,Hands-on,Senior Developer,1.0
E347,Employee_347,G9,IT Support,Boston,Linux,Terraform,TM043,DevOps and CI/CD Pipeline,DevOps,15-01-2025,28-02-2025,30.0,Hybrid,In Progress,80.0,87.0,No,High,0.14,Mike Wilson,20.0,Project_9,Active,3.0,Hands-on,Data Scientist,0.0
E348,Employee_348,G2,QA,Boston,Postman,JUnit,TM013,Automated Testing with Selenium,Testing,15-01-2025,28-02-2025,30.0,Online,Completed,87.0,71.0,Yes,High,0.33,Mike Wilson,0.0,Project_55,Bench,4.8,Hands-on,Tech Lead,1.0
E349,Employee_349,G6,IT Support,Seattle,AWS,Shell,TM022,Linux System Administration,Infrastructure,15-01-2025,28-02-2025,50.0,Hybrid,In Progress,87.0,70.0,No,Low,0.71,John Smith,0.0,Project_26,Bench,4.2,Visual,Senior Developer,0.0
E350,Employee_350,G6,IT Support,Austin,Linux,Kubernetes,TM022,AWS Cloud Practitioner,Cloud,15-01-2025,28-02-2025,30.0,Hybrid,In Progress,94.0,75.0,Yes,Medium,0.44,Mike Wilson,20.0,Project_30,Bench,3.6,Reading,Senior Developer,0.0
E351,Employee_351,G7,Data Science,Seattle,SQL,TensorFlow,TM042,Data Analysis and Visualization,Analytics,15-01-2025,28-02-2025,50.0,Hybrid,Completed,96.0,0.0,No,Medium,0.66,Jane Doe,20.0,Project_45,Active,3.2,Hands-on,Tech Lead,0.0
E352,Employee_352,G1,IT Support,SF,AWS,Terraform,TM041,Linux System Administration,Infrastructure,15-01-2025,28-02-2025,40.0,Online,Completed,75.0,0.0,Yes,High,0.19,John Smith,15.0,Project_97,Active,4.1,Hands-on,Data Scientist,0.0
E353,Employee_353,G3,Engineering,NY,JavaScript,React,TM043,Full Stack Web Development,Development,15-01-2025,28-02-2025,40.0,Online,Completed,98.0,88.0,No,High,0.28,Jane Doe,15.0,Project_97,Active,3.4,Reading,Tech Lead,0.0
E354,Employee_354,G6,Data Science,Seattle,Java,Git,TM039,Python Programming Fundamentals,Programming,15-01-2025,28-02-2025,50.0,Hybrid,In Progress,94.0,0.0,Yes,High,0.67,Mike Wilson,20.0,Project_63,Bench,3.6,Visual,Data Scientist,0.0
E355,Employee_355,G3,Engineering,Boston,JavaScript,Spring,TM020,Backend API Development,Backend,15-01-2025,28-02-2025,50.0,Hybrid,In Progress,98.0,79.0,No,High,0.19,Mike Wilson,20.0,Project_63,Active,4.6,Hands-on,Architect,0.0
E356,Employee_356,G10,IT Support,Austin,AWS,Terraform,TM009,DevOps and CI/CD Pipeline,DevOps,15-01-2025,28-02-2025,60.0,Online,Completed,93.0,76.0,No,Medium,0.75,Jane Doe,10.0,Project_51,Bench,3.3,Reading,Tech Lead,0.0
E357,Employee_357,G7,Engineering,NY,JavaScript,Node.js,TM013,Full Stack Web Development,Development,15-01-2025,28-02-2025,40.0,Online,Completed,92.0,72.0,Yes,Medium,0.62,Mike Wilson,10.0,Project_59,Active,3.9,Visual,Data Scientist,1.0
E358,Employee_358,G9,Engineering,NY,Linux,Shell,TM019,DevOps and CI/CD Pipeline,DevOps,15-01-2025,28-02-2025,40.0,Hybrid,Completed,88.0,85.0,Yes,High,0.27,Mike Wilson,10.0,Project_17,Active,4.5,Reading,Tech Lead,1.0
E359,Employee_359,G9,Engineering,Boston,Linux,Terraform,TM025,AWS Cloud Practitioner,Cloud,15-01-2025,28-02-2025,50.0,Online,Completed,80.0,88.0,Yes,High,0.22,John Smith,10.0,Project_51,Bench,3.6,Reading,Tech Lead,1.0
E360,Employee_360,G3,IT Support,NY,Docker,Shell,TM045,DevOps and CI/CD Pipeline,DevOps,15-01-2025,28-02-2025,30.0,Online,In Progress,93.0,72.0,No,High,0.14,Mike Wilson,0.0,Project_91,Active,3.2,Reading,Senior Developer,1.0
E361,Employee_361,G10,Engineering,Austin,Java,Docker,TM037,Python Programming Fundamentals,Programming,15-01-2025,28-02-2025,30.0,Online,Completed,72.0,85.0,No,Medium,0.17,Jane Doe,15.0,Project_61,Active,4.6,Reading,Tech Lead,0.0
E362,Employee_362,G2,IT Support,Seattle,Docker,Shell,TM047,AWS Cloud Practitioner,Cloud,15-01-2025,28-02-2025,30.0,Online,Completed,77.0,89.0,Yes,Low,0.36,Jane Doe,0.0,Project_93,Active,3.8,Hands-on,Architect,0.0
E363,Employee_363,G9,IT Support,SF,Linux,Terraform,TM017,AWS Cloud Practitioner,Cloud,15-01-2025,28-02-2025,30.0,Hybrid,In Progress,99.0,90.0,Yes,Low,0.73,Jane Doe,10.0,Project_43,Active,3.5,Visual,Data Scientist,0.0
E364,Employee_364,G2,IT Support,Boston,AWS,Kubernetes,TM020,AWS Cloud Practitioner,Cloud,15-01-2025,28-02-2025,60.0,Hybrid,Completed,74.0,0.0,Yes,High,0.1,Jane Doe,20.0,Project_86,Active,3.3,Visual,Architect,0.0
E365,Employee_365,G2,Engineering,Austin,Python,Pandas,TM004,Data Analysis and Visualization,Analytics,15-01-2025,28-02-2025,30.0,Hybrid,Completed,96.0,79.0,Yes,High,0.8,Jane Doe,15.0,Project_88,Active,3.7,Visual,Tech Lead,0.0
E366,Employee_366,G5,IT Support,NY,Python,SQL,TM015,Software Architecture Design,Architecture,15-01-2025,28-02-2025,40.0,Online,Completed,99.0,73.0,No,High,0.79,Jane Doe,10.0,Project_65,Bench,3.7,Visual,Architect,0.0
E367,Employee_367,G10,Engineering,Austin,Java,Spring,TM042,Backend API Development,Backend,15-01-2025,28-02-2025,50.0,Hybrid,In Progress,89.0,75.0,No,Low,0.2,Mike Wilson,15.0,Project_83,Active,3.1,Reading,Tech Lead,0.0
E368,Employee_368,G6,QA,Seattle,Java,Git,TM041,Software Architecture Design,Architecture,15-01-2025,28-02-2025,40.0,Hybrid,In Progress,99.0,0.0,Yes,High,0.32,John Smith,15.0,Project_56,Active,4.1,Reading,Senior Developer,0.0
E369,Employee_369,G3,Data Science,Boston,Python,Pandas,TM001,Machine Learning with Python,Data Science,15-01-2025,28-02-2025,50.0,Online,Completed,90.0,0.0,Yes,High,0.25,John Smith,20.0,Project_74,Active,3.0,Reading,Architect,1.0
E370,Employee_370,G5,Data Science,Boston,SQL,NumPy,TM004,Data Analysis and Visualization,Analytics,15-01-2025,28-02-2025,40.0,Hybrid,Completed,88.0,87.0,Yes,Medium,0.66,John Smith,20.0,Project_1,Active,4.0,Visual,Architect,0.0
E371,Employee_371,G1,Engineering,Austin,Python,TensorFlow,TM027,Data Analysis and Visualization,Analytics,15-01-2025,28-02-2025,40.0,Online,Completed,82.0,94.0,No,Medium,0.68,Mike Wilson,10.0,Project_80,Bench,3.6,Reading,Architect,0.0
E372,Employee_372,G2,Engineering,Seattle,JavaScript,React,TM032,Full Stack Web Development,Development,15-01-2025,28-02-2025,50.0,Hybrid,In Progress,78.0,83.0,No,Low,0.53,Jane Doe,10.0,Project_30,Bench,3.7,Hands-on,Senior Developer,0.0
E373,Employee_373,G10,QA,Seattle,Selenium,TestNG,TM028,Automated Testing with Selenium,Testing,15-01-2025,28-02-2025,30.0,Hybrid,Completed,87.0,73.0,Yes,High,0.24,Jane Doe,20.0,Project_63,Active,4.5,Hands-on,Senior Developer,0.0
E374,Employee_374,G5,IT Support,NY,Docker,Kubernetes,TM024,AWS Cloud Practitioner,Cloud,15-01-2025,28-02-2025,30.0,Online,Completed,94.0,0.0,No,High,0.18,Jane Doe,20.0,Project_94,Active,4.3,Hands-on,Tech Lead,1.0
E375,Employee_375,G8,Data Science,Austin,SQL,NumPy,TM037,Data Pipeline Engineering,Data Engineering,15-01-2025,28-02-2025,30.0,Hybrid,Completed,83.0,73.0,No,Medium,0.52,Mike Wilson,20.0,Project_9,Active,3.9,Hands-on,Architect,1.0
E376,Employee_376,G4,Data Science,Austin,SQL,NumPy,TM049,Data Pipeline Engineering,Data Engineering,15-01-2025,28-02-2025,40.0,Hybrid,Completed,71.0,88.0,Yes,Medium,0.67,Mike Wilson,15.0,Project_49,Bench,3.7,Hands-on,Tech Lead,0.0
E377,Employee_377,G4,Engineering,NY,Java,SQL,TM049,Cybersecurity Essentials,Security,15-01-2025,28-02-2025,30.0,Hybrid,Completed,85.0,76.0,Yes,Medium,0.23,John Smith,10.0,Project_43,Active,4.1,Hands-on,Tech Lead,0.0
E378,Employee_378,G4,QA,Seattle,Selenium,JUnit,TM002,Automated Testing with Selenium,Testing,15-01-2025,28-02-2025,40.0,Hybrid,Completed,81.0,70.0,No,High,0.41,Jane Doe,0.0,Project_28,Active,3.1,Visual,Senior Developer,0.0
E379,Employee_379,G7,Engineering,Austin,Python,Node.js,TM020,Full Stack Web Development,Development,15-01-2025,28-02-2025,50.0,Hybrid,Completed,81.0,73.0,Yes,High,0.76,Jane Doe,10.0,Project_77,Bench,3.2,Reading,Tech Lead,0.0
E380,Employee_380,G3,IT Support,Austin,JavaScript,SQL,TM027,Cybersecurity Essentials,Security,15-01-2025,28-02-2025,30.0,Online,Completed,76.0,80.0,Yes,Low,0.62,John Smith,0.0,Project_9,Active,3.4,Hands-on,Tech Lead,0.0
E381,Employee_381,G5,Engineering,SF,Java,Node.js,TM024,Backend API Development,Backend,15-01-2025,28-02-2025,30.0,Online,Completed,92.0,81.0,Yes,High,0.47,Jane Doe,10.0,Project_17,Active,3.5,Reading,Senior Developer,0.0
E382,Employee_382,G4,Data Science,NY,SQL,Pandas,TM004,Data Pipeline Engineering,Data Engineering,15-01-2025,28-02-2025,40.0,Online,Completed,81.0,71.0,Yes,High,0.44,John Smith,15.0,Project_12,Active,4.0,Reading,Data Scientist,0.0
E383,Employee_383,G10,QA,Austin,Python,SQL,TM014,Python Programming Fundamentals,Programming,15-01-2025,28-02-2025,60.0,Hybrid,In Progress,91.0,87.0,Yes,Low,0.37,John Smith,0.0,Project_26,Active,3.1,Visual,Data Scientist,1.0
E384,Employee_384,G10,IT Support,Seattle,Docker,Terraform,TM010,AWS Cloud Practitioner,Cloud,15-01-2025,28-02-2025,60.0,Hybrid,Completed,75.0,76.0,Yes,High,0.15,John Smith,20.0,Project_96,Bench,3.2,Visual,Tech Lead,1.0
E385,Employee_385,G10,Data Science,SF,R,TensorFlow,TM040,Data Pipeline Engineering,Data Engineering,15-01-2025,28-02-2025,40.0,Online,Completed,76.0,90.0,Yes,High,0.38,Mike Wilson,15.0,Project_18,Active,3.6,Hands-on,Tech Lead,0.0
E386,Employee_386,G10,Engineering,SF,R,NumPy,TM026,Data Analysis and Visualization,Analytics,15-01-2025,28-02-2025,60.0,Online,Completed,77.0,79.0,No,High,0.44,Mike Wilson,15.0,Project_54,Active,3.2,Visual,Senior Developer,0.0
E387,Employee_387,G2,Engineering,Boston,JavaScript,Node.js,TM019,Backend API Development,Backend,15-01-2025,28-02-2025,30.0,Online,In Progress,96.0,0.0,No,Low,0.62,Jane Doe,0.0,Project_86,Active,3.0,Reading,Tech Lead,1.0
E388,Employee_388,G7,Data Science,Boston,Python,Docker,TM013,Cybersecurity Essentials,Security,15-01-2025,28-02-2025,30.0,Online,In Progress,82.0,0.0,Yes,Low,0.43,Mike Wilson,20.0,Project_28,Active,3.5,Hands-on,Tech Lead,0.0
E389,Employee_389,G10,IT Support,Boston,Python,Git,TM045,Python Programming Fundamentals,Programming,15-01-2025,28-02-2025,30.0,Online,In Progress,82.0,0.0,Yes,Medium,0.4,Mike Wilson,0.0,Project_25,Active,3.7,Hands-on,Data Scientist,0.0
E390,Employee_390,G5,Engineering,SF,Linux,Kubernetes,TM046,AWS Cloud Practitioner,Cloud,15-01-2025,28-02-2025,40.0,Online,Completed,82.0,83.0,Yes,High,0.54,Mike Wilson,20.0,Project_72,Bench,4.8,Reading,Senior Developer,0.0
E391,Employee_391,G5,QA,SF,Postman,TestNG,TM012,Automated Testing with Selenium,Testing,15-01-2025,28-02-2025,40.0,Hybrid,In Progress,85.0,94.0,Yes,High,0.54,John Smith,0.0,Project_53,Active,4.7,Reading,Senior Developer,0.0
E392,Employee_392,G9,IT Support,SF,Linux,Kubernetes,TM015,DevOps and CI/CD Pipeline,DevOps,15-01-2025,28-02-2025,60.0,Hybrid,In Progress,89.0,0.0,Yes,High,0.35,Mike Wilson,15.0,Project_88,Active,4.6,Reading,Tech Lead,0.0
E393,Employee_393,G6,Data Science,NY,Python,TensorFlow,TM004,Data Analysis and Visualization,Analytics,15-01-2025,28-02-2025,50.0,Online,Completed,93.0,0.0,No,Medium,0.63,Mike Wilson,15.0,Project_98,Bench,3.8,Visual,Data Scientist,0.0
E394,Employee_394,G4,IT Support,NY,Linux,Terraform,TM022,Linux System Administration,Infrastructure,15-01-2025,28-02-2025,40.0,Online,In Progress,97.0,0.0,Yes,High,0.71,Mike Wilson,10.0,Project_87,Active,3.1,Reading,Data Scientist,0.0
E395,Employee_395,G5,Engineering,Boston,Python,React,TM019,Full Stack Web Development,Development,15-01-2025,28-02-2025,40.0,Online,Completed,99.0,89.0,No,High,0.26,John Smith,20.0,Project_34,Bench,3.0,Visual,Senior Developer,0.0
E396,Employee_396,G5,Data Science,Austin,SQL,TensorFlow,TM021,Data Pipeline Engineering,Data Engineering,15-01-2025,28-02-2025,60.0,Online,In Progress,76.0,90.0,Yes,High,0.11,Jane Doe,15.0,Project_52,Active,3.8,Reading,Architect,1.0
E397,Employee_397,G1,Engineering,Seattle,Java,Git,TM049,Cybersecurity Essentials,Security,15-01-2025,28-02-2025,60.0,Hybrid,Completed,100.0,70.0,No,High,0.76,Jane Doe,15.0,Project_20,Active,4.6,Hands-on,Data Scientist,0.0
E398,Employee_398,G6,Engineering,NY,JavaScript,Spring,TM001,Backend API Development,Backend,15-01-2025,28-02-2025,30.0,Online,In Progress,72.0,0.0,Yes,High,0.46,Mike Wilson,20.0,Project_52,Active,4.6,Reading,Data Scientist,1.0
E399,Employee_399,G3,Engineering,NY,Python,Docker,TM017,Python Programming Fundamentals,Programming,15-01-2025,28-02-2025,30.0,Hybrid,In Progress,93.0,0.0,Yes,Low,0.48,John Smith,15.0,Project_47,Active,4.2,Reading,Senior Developer,0.0
E400,Employee_400,G2,Data Science,NY,JavaScript,Docker,TM039,Python Programming Fundamentals,Programming,15-01-2025,28-02-2025,60.0,Hybrid,Completed,75.0,0.0,Yes,Low,0.14,Mike Wilson,20.0,Project_14,Active,3.2,Reading,Data Scientist,0.0
