Emp_Id,Grade,Department,Primary_Skill,Secondary_Skill,Course_Category,Duration_Hours,Delivery_Mode,Business_Priority,Skill_Gap_Score,Availability_Hours_Per_Week,Bench_Status,Performance_Rating,Learning_Style,Career_Goal,Completion_Percentage,Assessment_Score,Training_Success,Training_Course_Name,Mark_Range
E1650,G4,Engineering,Java,AWS,DevOps,57.0,Online,High,0.37,10.5,Available,4.1,Visual,DevOps,61.2,35.9,Pass,Cloud,0-59 (Fail)
E1651,G4,IT Support,SQL,Java,Infra,31.4,In-person,Critical,0.34,19.1,On-bench,2.7,Hands-on,QA Lead,79.1,35.9,Pass,Analytics,0-59 (Fail)
E1652,G2,Data Science,SQL,Java,Backend,70.4,Hybrid,Low,0.53,16.1,Available,3.7,Reading,Tech Lead,28.7,35.2,Fail,Microservices,0-59 (Fail)
E1653,G1,HR,React,Go,Data,21.7,Online,Medium,0.04,26.4,Aligned,4.5,Reading,Data Sci,30.6,49.7,Pass,Testing,0-59 (Fail)
E1654,G6,Finance,Docker,Tableau,Cloud,17.7,Hybrid,Medium,0.36,33.3,On-bench,3.8,Visual,Tech Lead,70.2,60.9,Pass,Analytics,60-69 (Borderline)
E1655,G6,IT Support,Python,Tableau,DevOps,58.1,Hybrid,Medium,0.52,17.3,Not Available,3.8,Visual,DevOps,4.1,30.2,Pass,Microservices,0-59 (Fail)
E1656,G5,IT Support,Tableau,React,QA,29.3,In-person,High,0.92,34.1,On-bench,4.4,Reading,Architect,27.6,89.3,Pass,System Design,80-89 (Very Good)
E1657,G1,QA,SQL,SQL,Infra,48.6,In-person,Medium,0.78,30.5,Aligned,4.8,Hands-on,QA Lead,33.1,72.5,Pass,Analytics,70-79 (Pass)
E1658,G1,HR,React,SQL,DevOps,29.7,Online,Critical,0.43,2.8,Not Available,4.0,Reading,QA Lead,87.2,27.7,Fail,Testing,0-59 (Fail)
E1659,G2,Finance,AWS,Docker,Infra,23.1,In-person,Medium,0.35,37.2,Available,4.5,Hands-on,Tech Lead,71.7,90.6,Pass,Cloud,90-100 (Excellent)
E1660,G1,QA,Tableau,Tableau,Data,41.1,In-person,Critical,0.55,10.0,Available,3.7,Hands-on,QA Lead,96.1,85.7,Pass,Cloud,80-89 (Very Good)
E1661,G2,Data Science,Java,Java,DevOps,63.5,In-person,Medium,0.27,31.1,Available,4.5,Reading,Architect,79.3,34.5,Pass,System Design,0-59 (Fail)
E1662,G2,IT Support,SQL,Python,Dev,26.1,Hybrid,High,0.42,20.3,Available,3.5,Visual,Tech Lead,18.5,60.9,Pass,Testing,60-69 (Borderline)
E1663,G5,Data Science,Go,SQL,Dev,28.7,Online,Low,0.24,22.3,Not Available,4.1,Reading,Tech Lead,96.0,78.8,Pass,Cloud,70-79 (Pass)
E1664,G1,HR,SQL,AWS,QA,43.5,Hybrid,High,0.62,24.1,Available,3.1,Reading,QA Lead,0.6,41.2,Pass,System Design,0-59 (Fail)
E1665,G1,IT Support,Java,React,Infra,29.7,Online,Low,0.98,33.3,On-bench,2.5,Visual,Data Sci,48.1,19.8,Pass,Testing,0-59 (Fail)
E1666,G3,Finance,Java,Python,QA,72.0,Hybrid,Critical,0.48,37.3,Available,2.9,Reading,DevOps,37.5,23.2,Pass,Microservices,0-59 (Fail)
E1667,G5,QA,Go,Tableau,Infra,36.4,In-person,High,0.25,31.6,On-bench,2.7,Reading,Data Sci,53.2,25.6,Pass,Cloud,0-59 (Fail)
E1668,G3,Data Science,Go,React,DevOps,31.6,Online,Medium,0.1,30.3,Aligned,3.6,Visual,DevOps,15.4,60.0,Pass,Cloud,60-69 (Borderline)
E1669,G5,Data Science,Tableau,Python,Cloud,69.7,In-person,Medium,0.14,9.5,Aligned,3.7,Visual,QA Lead,19.9,29.5,Fail,Testing,0-59 (Fail)
E1670,G4,HR,Docker,React,Infra,64.2,Hybrid,High,0.99,10.5,On-bench,3.6,Reading,DevOps,68.7,60.8,Pass,Cloud,60-69 (Borderline)
E1671,G3,HR,SQL,Tableau,Dev,33.8,Hybrid,Critical,0.52,26.5,Aligned,2.7,Hands-on,Data Sci,29.0,52.0,Fail,Analytics,0-59 (Fail)
E1672,G4,Finance,SQL,Tableau,Data,20.7,Hybrid,Low,0.73,24.4,On-bench,3.7,Reading,Data Sci,79.5,93.0,Pass,Microservices,90-100 (Excellent)
E1673,G5,Finance,Java,SQL,Cloud,16.2,In-person,Critical,0.09,1.1,Available,3.7,Reading,DevOps,50.5,71.8,Fail,System Design,70-79 (Pass)
E1674,G2,Data Science,React,Java,QA,37.8,Online,Medium,0.71,22.2,Not Available,3.9,Hands-on,DevOps,80.5,35.5,Pass,Cloud,0-59 (Fail)
E1675,G4,IT Support,Go,React,Dev,79.3,In-person,High,0.07,39.1,Aligned,3.0,Visual,Tech Lead,44.1,68.8,Pass,Analytics,60-69 (Borderline)
E1676,G5,Data Science,SQL,React,Dev,60.2,In-person,Critical,0.69,35.4,Available,4.4,Visual,DevOps,60.4,84.5,Pass,Cloud,80-89 (Very Good)
E1677,G3,IT Support,Tableau,Docker,QA,28.1,Online,Medium,0.51,23.4,Not Available,4.6,Hands-on,Architect,52.0,79.7,Pass,Testing,70-79 (Pass)
E1678,G4,QA,Python,Docker,Dev,67.4,Hybrid,Critical,0.44,25.3,Not Available,2.6,Hands-on,Data Sci,7.6,23.7,Pass,Cloud,0-59 (Fail)
E1679,G2,HR,AWS,Docker,Backend,26.6,Online,High,0.72,24.6,Aligned,4.7,Reading,QA Lead,46.2,52.7,Pass,Analytics,0-59 (Fail)
E1680,G1,QA,Tableau,React,QA,15.5,In-person,Medium,0.46,19.5,On-bench,3.5,Reading,DevOps,84.2,1.1,Pass,Microservices,0-59 (Fail)
E1681,G6,Finance,React,Java,Cloud,18.5,In-person,Medium,0.09,28.1,On-bench,4.4,Visual,QA Lead,89.7,61.6,Pass,Analytics,60-69 (Borderline)
E1682,G5,IT Support,Docker,Tableau,Backend,79.0,Online,Low,1.0,24.9,On-bench,3.6,Visual,QA Lead,82.3,18.1,Pass,Cloud,0-59 (Fail)
E1683,G6,Engineering,Tableau,SQL,Data,62.2,Hybrid,Medium,0.72,6.8,Not Available,4.3,Reading,Data Sci,1.4,57.7,Pass,System Design,0-59 (Fail)
E1684,G5,Finance,AWS,Java,DevOps,72.7,Hybrid,Medium,0.44,14.2,Available,3.1,Hands-on,QA Lead,30.5,95.1,Fail,System Design,90-100 (Excellent)
E1685,G5,Data Science,Java,AWS,DevOps,44.7,Online,Low,0.72,28.9,Available,3.8,Reading,QA Lead,69.0,84.9,Pass,Cloud,80-89 (Very Good)
E1686,G5,QA,Java,Java,Dev,21.9,In-person,High,0.29,24.6,Available,4.4,Visual,Tech Lead,0.3,41.5,Pass,Testing,0-59 (Fail)
E1687,G4,HR,SQL,React,DevOps,57.1,Online,Low,0.5,17.1,Aligned,3.7,Hands-on,DevOps,73.6,53.5,Pass,Analytics,0-59 (Fail)
E1688,G6,Finance,Docker,Docker,Data,54.6,Hybrid,High,0.16,21.8,Available,2.9,Visual,Tech Lead,62.4,18.1,Pass,System Design,0-59 (Fail)
E1689,G1,Finance,React,AWS,Dev,46.9,In-person,High,0.83,11.4,Not Available,3.7,Visual,QA Lead,35.7,70.0,Pass,Testing,70-79 (Pass)
E1690,G5,HR,Go,Go,Backend,43.7,Online,Medium,0.77,1.4,Aligned,2.7,Reading,Data Sci,46.9,32.1,Fail,System Design,0-59 (Fail)
E1691,G2,Data Science,Tableau,Go,QA,60.8,In-person,Medium,0.31,37.3,Available,4.6,Visual,Data Sci,50.5,66.9,Pass,Testing,60-69 (Borderline)
E1692,G1,Data Science,SQL,React,Data,61.1,Hybrid,Low,0.44,33.7,Available,4.6,Visual,Tech Lead,10.2,5.9,Fail,System Design,0-59 (Fail)
E1693,G2,Engineering,React,Python,Infra,29.4,Online,Critical,0.55,5.8,Available,2.9,Visual,Data Sci,18.1,39.0,Pass,Analytics,0-59 (Fail)
E1694,G2,IT Support,Tableau,React,Dev,40.8,Online,High,0.38,19.9,Not Available,2.6,Reading,QA Lead,90.9,49.9,Pass,System Design,0-59 (Fail)
E1695,G5,Engineering,SQL,Docker,Dev,16.5,Hybrid,High,0.74,28.0,On-bench,3.5,Reading,DevOps,97.2,81.6,Pass,System Design,80-89 (Very Good)
E1696,G1,Data Science,SQL,React,QA,45.6,Online,Low,0.39,22.5,Aligned,4.0,Visual,Tech Lead,4.8,37.0,Fail,Analytics,0-59 (Fail)
E1697,G2,IT Support,Go,SQL,QA,32.9,Online,High,0.92,24.1,On-bench,2.6,Hands-on,Architect,9.3,48.8,Fail,Cloud,0-59 (Fail)
E1698,G1,HR,Docker,SQL,Cloud,49.6,Online,Critical,0.95,19.1,Aligned,3.8,Visual,Architect,90.2,88.1,Pass,Analytics,80-89 (Very Good)
E1699,G1,IT Support,AWS,Go,Infra,17.6,Hybrid,Low,0.74,1.9,Aligned,3.9,Visual,QA Lead,57.8,49.4,Pass,Cloud,0-59 (Fail)
E1700,G2,Finance,SQL,AWS,Dev,76.6,Hybrid,High,0.51,13.2,Aligned,4.3,Hands-on,Data Sci,2.1,92.4,Pass,Cloud,90-100 (Excellent)
E1701,G1,IT Support,Tableau,Java,Infra,43.5,Online,High,0.85,17.1,Aligned,4.8,Reading,DevOps,40.1,19.8,Fail,Testing,0-59 (Fail)
E1702,G4,QA,Go,SQL,Data,26.2,Hybrid,Critical,0.45,14.1,Available,2.9,Visual,Tech Lead,64.8,40.5,Fail,System Design,0-59 (Fail)
E1703,G5,Finance,SQL,Go,DevOps,19.8,Online,High,0.79,5.3,Not Available,4.3,Hands-on,QA Lead,96.6,78.8,Pass,Testing,70-79 (Pass)
E1704,G4,Data Science,Go,Go,QA,45.5,Hybrid,Low,0.75,24.2,Aligned,3.8,Hands-on,DevOps,63.8,0.9,Fail,Testing,0-59 (Fail)
E1705,G1,HR,Tableau,Docker,Dev,37.7,Hybrid,High,0.64,37.2,On-bench,3.4,Visual,DevOps,78.0,55.2,Pass,Cloud,0-59 (Fail)
E1706,G2,Finance,Java,Java,Backend,52.4,Online,High,0.15,38.8,Available,4.3,Reading,DevOps,82.0,4.3,Pass,Cloud,0-59 (Fail)
E1707,G2,Engineering,Go,Python,Backend,27.0,In-person,High,0.46,21.5,Aligned,2.6,Reading,Data Sci,36.5,37.7,Pass,Analytics,0-59 (Fail)
E1708,G1,Data Science,Python,AWS,Backend,20.8,In-person,Critical,0.5,0.8,Available,4.4,Visual,QA Lead,48.8,68.4,Pass,Testing,60-69 (Borderline)
E1709,G1,HR,Docker,Go,DevOps,30.4,Online,Medium,0.97,18.7,Available,3.9,Visual,DevOps,73.9,60.0,Pass,Cloud,60-69 (Borderline)
E1710,G1,Data Science,Tableau,React,Dev,31.4,In-person,Critical,0.96,27.9,On-bench,2.6,Visual,Data Sci,27.5,62.3,Pass,Analytics,60-69 (Borderline)
E1711,G6,Finance,Tableau,Docker,Infra,78.7,In-person,Medium,0.57,15.9,Available,4.2,Reading,Data Sci,16.3,95.6,Fail,Analytics,90-100 (Excellent)
E1712,G1,Engineering,React,Tableau,Infra,66.2,Hybrid,Critical,0.82,27.2,On-bench,3.5,Hands-on,Tech Lead,36.8,56.7,Pass,Microservices,0-59 (Fail)
E1713,G6,IT Support,SQL,AWS,QA,69.5,In-person,Medium,0.87,19.3,Aligned,3.3,Visual,QA Lead,84.9,50.1,Pass,Testing,0-59 (Fail)
E1714,G2,Finance,Docker,Java,Cloud,42.8,In-person,Low,0.29,30.7,Not Available,3.8,Reading,Architect,26.2,47.6,Pass,Cloud,0-59 (Fail)
E1715,G1,IT Support,React,Java,Dev,51.6,Hybrid,Low,0.22,28.6,Available,4.7,Reading,QA Lead,20.0,95.1,Pass,System Design,90-100 (Excellent)
E1716,G4,HR,Python,SQL,Backend,29.3,Online,Low,0.74,16.6,Not Available,2.9,Hands-on,Architect,91.7,37.6,Pass,Testing,0-59 (Fail)
E1717,G6,Data Science,Tableau,Tableau,QA,74.0,Hybrid,Critical,0.61,18.1,Not Available,3.2,Hands-on,Data Sci,3.0,41.7,Pass,Analytics,0-59 (Fail)
E1718,G1,Engineering,SQL,Java,Dev,30.2,Hybrid,High,0.69,31.1,On-bench,4.6,Hands-on,Architect,0.3,29.1,Fail,Microservices,0-59 (Fail)
E1719,G5,HR,React,Java,DevOps,18.5,Online,Critical,0.09,17.1,On-bench,3.2,Visual,Architect,56.9,89.1,Pass,System Design,80-89 (Very Good)
E1720,G4,IT Support,AWS,Tableau,DevOps,35.7,Hybrid,Low,0.8,31.7,Aligned,4.0,Hands-on,DevOps,48.4,52.8,Pass,Testing,0-59 (Fail)
E1721,G5,HR,Python,Docker,Dev,63.7,Online,Medium,0.07,39.0,Not Available,4.8,Hands-on,QA Lead,84.3,45.1,Pass,Cloud,0-59 (Fail)
E1722,G4,Data Science,Docker,AWS,Data,74.1,In-person,Medium,0.56,13.0,Not Available,4.2,Visual,Tech Lead,58.3,91.0,Pass,Testing,90-100 (Excellent)
E1723,G1,Engineering,React,Tableau,Backend,76.5,Online,Low,0.22,14.9,On-bench,2.9,Visual,DevOps,47.7,83.1,Fail,Microservices,80-89 (Very Good)
E1724,G3,Data Science,AWS,Tableau,Backend,72.6,Online,Critical,0.49,1.3,Aligned,2.5,Visual,QA Lead,10.1,25.0,Fail,Testing,0-59 (Fail)
E1725,G2,QA,Docker,Tableau,Backend,33.1,In-person,High,0.67,0.2,Available,4.9,Visual,QA Lead,93.6,92.1,Pass,Analytics,90-100 (Excellent)
E1726,G1,Data Science,React,SQL,Data,74.9,Online,High,0.3,24.9,Aligned,4.0,Hands-on,DevOps,2.5,61.7,Pass,Analytics,60-69 (Borderline)
E1727,G4,QA,SQL,Docker,Cloud,48.3,Hybrid,Medium,0.45,31.0,Not Available,4.8,Hands-on,Tech Lead,72.8,11.7,Pass,Cloud,0-59 (Fail)
E1728,G5,HR,Tableau,React,DevOps,63.9,Hybrid,High,0.89,37.5,Available,3.0,Visual,Data Sci,98.3,26.3,Pass,Cloud,0-59 (Fail)
E1729,G3,Engineering,Python,Python,Backend,37.6,In-person,High,0.03,24.5,Not Available,4.0,Reading,Tech Lead,65.0,30.0,Pass,Testing,0-59 (Fail)
E1730,G1,QA,React,AWS,Backend,42.1,In-person,Low,0.3,10.8,Not Available,4.9,Visual,QA Lead,40.8,20.3,Pass,Testing,0-59 (Fail)
E1731,G1,QA,Go,Python,Backend,45.1,Online,High,0.28,1.0,Available,2.7,Reading,Tech Lead,10.3,58.8,Fail,Testing,0-59 (Fail)
E1732,G3,IT Support,Java,Tableau,QA,56.8,In-person,High,0.86,5.8,Not Available,4.6,Visual,Tech Lead,68.2,95.4,Pass,Microservices,90-100 (Excellent)
E1733,G4,Engineering,AWS,AWS,DevOps,55.6,Hybrid,Critical,0.07,12.3,Available,3.7,Reading,QA Lead,39.8,60.0,Pass,Testing,60-69 (Borderline)
E1734,G2,QA,Tableau,Java,DevOps,40.4,Hybrid,High,0.24,11.2,On-bench,3.7,Hands-on,Data Sci,36.6,41.7,Fail,Cloud,0-59 (Fail)
E1735,G4,HR,Docker,Python,DevOps,41.8,Hybrid,High,0.03,27.0,Aligned,3.4,Visual,Tech Lead,51.9,13.4,Pass,Cloud,0-59 (Fail)
E1736,G5,IT Support,Docker,Python,Infra,55.7,Hybrid,High,0.41,21.5,Available,3.4,Reading,Data Sci,14.8,9.3,Fail,Microservices,0-59 (Fail)
E1737,G1,HR,Python,SQL,Backend,16.2,Online,High,0.74,39.4,Aligned,3.0,Reading,Architect,52.1,16.5,Pass,System Design,0-59 (Fail)
E1738,G5,Data Science,Java,Tableau,Infra,56.9,In-person,Critical,0.48,20.2,Available,3.3,Reading,Architect,89.1,93.7,Pass,Analytics,90-100 (Excellent)
E1739,G5,Data Science,Java,SQL,Dev,34.0,Hybrid,High,0.24,35.0,On-bench,2.5,Hands-on,Architect,70.7,75.9,Fail,Testing,70-79 (Pass)
E1740,G4,Data Science,SQL,SQL,Infra,57.1,In-person,Medium,0.97,3.4,Available,3.3,Hands-on,Tech Lead,27.5,52.4,Pass,Testing,0-59 (Fail)
E1741,G3,Data Science,Go,React,Backend,77.9,Hybrid,Low,0.1,33.6,Not Available,4.2,Hands-on,QA Lead,79.3,88.6,Pass,Cloud,80-89 (Very Good)
E1742,G3,Engineering,AWS,SQL,QA,48.4,Online,Low,0.93,3.5,On-bench,3.7,Hands-on,Architect,31.0,43.3,Pass,System Design,0-59 (Fail)
E1743,G3,HR,Python,SQL,Backend,74.9,Hybrid,High,0.62,33.2,Available,4.5,Visual,Architect,37.5,88.9,Pass,Analytics,80-89 (Very Good)
E1744,G1,Engineering,Tableau,SQL,Data,21.4,Hybrid,Medium,0.14,20.9,Not Available,4.7,Reading,Data Sci,35.4,78.8,Pass,Microservices,70-79 (Pass)
E1745,G4,Data Science,React,React,QA,63.0,In-person,Critical,0.28,14.7,Not Available,3.1,Visual,Tech Lead,90.8,22.6,Pass,System Design,0-59 (Fail)
E1746,G4,Data Science,Python,Java,Backend,77.0,Online,Low,0.71,21.3,Not Available,3.9,Hands-on,Tech Lead,19.1,53.1,Pass,Microservices,0-59 (Fail)
E1747,G6,IT Support,AWS,Docker,Dev,41.9,Online,High,0.55,11.6,On-bench,3.9,Visual,Architect,3.8,14.1,Pass,Testing,0-59 (Fail)
E1748,G4,Finance,React,React,Dev,51.8,Hybrid,Low,0.7,36.2,Not Available,4.7,Visual,Architect,0.8,47.2,Pass,Microservices,0-59 (Fail)
E1749,G4,QA,React,Tableau,Backend,43.3,In-person,Low,0.79,15.1,Not Available,2.9,Reading,DevOps,95.8,83.3,Fail,System Design,80-89 (Very Good)
E1750,G1,Data Science,React,AWS,Data,67.5,Online,Critical,0.97,22.2,Aligned,3.7,Reading,DevOps,49.4,17.1,Pass,System Design,0-59 (Fail)
E1751,G3,Data Science,Python,Java,Infra,61.0,Hybrid,Low,0.35,0.8,On-bench,2.8,Hands-on,QA Lead,86.8,85.8,Pass,Microservices,80-89 (Very Good)
E1752,G5,IT Support,SQL,Tableau,DevOps,18.3,Hybrid,High,0.51,25.9,On-bench,4.1,Hands-on,Data Sci,60.9,38.3,Pass,Cloud,0-59 (Fail)
E1753,G2,Data Science,React,Go,Dev,26.5,Online,High,0.56,38.0,Available,3.2,Hands-on,Architect,38.3,15.1,Pass,Cloud,0-59 (Fail)
E1754,G6,QA,AWS,Python,Data,28.3,Hybrid,Medium,0.35,29.9,Aligned,2.8,Hands-on,Data Sci,15.3,8.0,Pass,Cloud,0-59 (Fail)
E1755,G5,IT Support,React,React,Infra,47.5,In-person,Critical,0.34,27.7,Not Available,4.1,Visual,Architect,15.4,25.5,Pass,Microservices,0-59 (Fail)
E1756,G6,Engineering,Docker,Java,Data,62.4,In-person,High,0.83,36.1,Not Available,3.2,Visual,QA Lead,14.5,55.8,Fail,Analytics,0-59 (Fail)
E1757,G5,Finance,SQL,Java,QA,48.8,In-person,High,0.94,7.2,On-bench,4.5,Visual,Architect,62.3,80.7,Pass,Cloud,80-89 (Very Good)
E1758,G6,QA,Python,Java,Data,18.3,In-person,Critical,0.36,10.1,Aligned,3.1,Reading,DevOps,8.2,58.2,Fail,System Design,0-59 (Fail)
E1759,G4,IT Support,SQL,Python,Dev,31.0,Online,Critical,0.6,28.4,Aligned,2.9,Visual,QA Lead,46.3,57.7,Pass,Testing,0-59 (Fail)
E1760,G3,Finance,Java,Java,QA,19.0,Online,Critical,0.72,35.3,Available,4.3,Reading,Tech Lead,55.6,31.4,Pass,Microservices,0-59 (Fail)
E1761,G1,HR,Tableau,Java,DevOps,71.0,Online,Medium,0.94,24.0,Aligned,4.7,Reading,QA Lead,41.3,73.4,Pass,Testing,70-79 (Pass)
E1762,G3,HR,React,SQL,Data,63.6,Hybrid,Critical,0.95,2.2,On-bench,4.5,Hands-on,Tech Lead,0.3,92.1,Pass,Testing,90-100 (Excellent)
E1763,G6,Data Science,Go,Tableau,DevOps,26.1,Online,Low,0.32,26.4,Available,4.7,Visual,DevOps,15.9,41.8,Pass,Cloud,0-59 (Fail)
E1764,G3,Data Science,AWS,Docker,Infra,61.2,Online,Critical,0.57,13.4,On-bench,4.9,Visual,QA Lead,99.7,50.4,Pass,Analytics,0-59 (Fail)
E1765,G6,IT Support,Python,React,Infra,34.3,Online,Critical,0.9,39.1,Not Available,4.6,Visual,Data Sci,18.4,36.4,Pass,System Design,0-59 (Fail)
E1766,G1,Data Science,SQL,SQL,Dev,25.5,Online,Medium,0.22,35.1,Not Available,4.4,Reading,QA Lead,40.9,24.4,Pass,Cloud,0-59 (Fail)
E1767,G6,Data Science,React,AWS,DevOps,20.9,Online,Medium,0.21,26.5,Available,3.3,Visual,DevOps,64.9,83.6,Pass,Analytics,80-89 (Very Good)
E1768,G3,QA,Java,SQL,Cloud,40.3,Online,Critical,0.21,36.4,Not Available,2.9,Visual,Architect,61.5,86.7,Pass,System Design,80-89 (Very Good)
E1769,G1,Finance,React,React,DevOps,49.1,Hybrid,High,0.74,8.8,Available,4.2,Hands-on,Tech Lead,93.2,68.9,Pass,Cloud,60-69 (Borderline)
E1770,G1,IT Support,SQL,Java,Backend,76.4,Hybrid,Medium,0.69,18.8,Available,5.0,Hands-on,DevOps,93.7,79.4,Pass,Testing,70-79 (Pass)
E1771,G5,Data Science,AWS,AWS,QA,50.0,Hybrid,Low,0.56,18.8,Not Available,4.3,Visual,Architect,71.2,40.6,Pass,System Design,0-59 (Fail)
E1772,G6,Engineering,React,Docker,QA,74.1,In-person,Critical,0.2,7.3,Aligned,4.4,Reading,Data Sci,56.7,91.3,Pass,Microservices,90-100 (Excellent)
E1773,G3,HR,Docker,Tableau,Data,75.1,Hybrid,Medium,0.46,2.8,Not Available,3.3,Visual,Data Sci,6.8,91.7,Fail,Analytics,90-100 (Excellent)
E1774,G5,Data Science,Tableau,AWS,QA,62.3,Online,Critical,0.18,17.7,Available,3.2,Visual,QA Lead,83.3,31.3,Pass,System Design,0-59 (Fail)
E1775,G3,Engineering,React,Python,Dev,73.4,Hybrid,Medium,0.29,7.8,Aligned,3.4,Visual,Architect,23.1,48.9,Pass,Cloud,0-59 (Fail)
E1776,G2,HR,AWS,Go,Backend,26.5,In-person,Low,0.03,24.2,Aligned,4.0,Hands-on,Tech Lead,21.0,74.5,Pass,Cloud,70-79 (Pass)
E1777,G1,HR,SQL,React,Infra,65.5,Hybrid,Critical,0.53,18.1,Aligned,2.5,Reading,Tech Lead,51.5,25.1,Pass,System Design,0-59 (Fail)
E1778,G2,Data Science,SQL,Tableau,Backend,63.9,Hybrid,Low,0.28,19.9,Available,4.3,Hands-on,QA Lead,97.7,71.0,Pass,Testing,70-79 (Pass)
E1779,G1,Engineering,SQL,Java,Data,46.4,In-person,Critical,0.47,27.9,Available,2.5,Reading,QA Lead,74.9,76.2,Pass,System Design,70-79 (Pass)
E1780,G5,QA,Java,Go,Infra,62.0,Hybrid,Medium,0.22,0.4,Available,4.7,Hands-on,Tech Lead,33.9,78.7,Fail,Analytics,70-79 (Pass)
E1781,G2,Engineering,Python,React,Data,37.7,Hybrid,Low,0.1,14.0,Not Available,3.8,Reading,Architect,59.5,63.2,Fail,Cloud,60-69 (Borderline)
E1782,G4,Finance,Go,Python,DevOps,56.9,Hybrid,Low,0.12,33.3,Not Available,4.9,Reading,QA Lead,72.2,69.3,Pass,Testing,60-69 (Borderline)
E1783,G2,QA,AWS,AWS,Dev,68.1,Hybrid,Medium,0.51,13.7,Available,4.6,Hands-on,DevOps,22.9,11.7,Pass,Analytics,0-59 (Fail)
E1784,G2,Finance,Tableau,React,Backend,52.4,Hybrid,Medium,0.65,19.0,Not Available,3.5,Visual,Tech Lead,29.2,12.4,Pass,System Design,0-59 (Fail)
E1785,G2,IT Support,Docker,React,QA,47.6,Online,Medium,0.63,31.7,On-bench,3.2,Hands-on,Tech Lead,76.4,49.0,Pass,System Design,0-59 (Fail)
E1786,G1,Data Science,Java,Tableau,Backend,43.1,In-person,Low,0.2,8.2,On-bench,3.8,Visual,Architect,72.7,95.9,Pass,System Design,90-100 (Excellent)
E1787,G2,HR,SQL,Go,Infra,69.2,In-person,Medium,0.96,3.3,Not Available,2.7,Visual,Data Sci,51.4,66.7,Fail,Testing,60-69 (Borderline)
E1788,G1,IT Support,SQL,React,Dev,70.6,Hybrid,Medium,0.83,14.4,On-bench,3.8,Hands-on,Tech Lead,49.5,12.7,Pass,Cloud,0-59 (Fail)
E1789,G1,IT Support,Docker,AWS,DevOps,47.2,Online,Low,0.47,16.6,Available,2.9,Reading,DevOps,43.4,77.5,Pass,System Design,70-79 (Pass)
E1790,G3,Data Science,AWS,Python,Dev,47.2,Hybrid,Critical,0.27,28.7,Not Available,4.2,Reading,Data Sci,48.1,39.8,Fail,System Design,0-59 (Fail)
E1791,G1,Finance,Go,Go,DevOps,71.1,In-person,High,0.21,31.0,On-bench,4.9,Visual,QA Lead,59.1,82.4,Pass,Analytics,80-89 (Very Good)
E1792,G2,HR,React,Java,Infra,77.8,In-person,Low,0.95,33.0,Aligned,4.8,Reading,DevOps,100.0,16.5,Pass,Microservices,0-59 (Fail)
E1793,G4,Data Science,Java,Go,Infra,70.8,In-person,Low,0.7,22.3,On-bench,4.2,Hands-on,DevOps,74.4,86.1,Pass,System Design,80-89 (Very Good)
E1794,G2,Finance,React,Docker,DevOps,27.7,In-person,Low,0.95,9.9,On-bench,4.8,Visual,Architect,93.8,70.7,Pass,System Design,70-79 (Pass)
E1795,G4,Finance,React,Java,Cloud,72.1,Online,Medium,0.3,8.6,On-bench,2.8,Visual,Tech Lead,25.4,76.9,Fail,Microservices,70-79 (Pass)
E1796,G4,Engineering,Java,Docker,QA,63.9,Online,High,0.89,23.5,Available,2.8,Visual,DevOps,31.5,5.0,Pass,Cloud,0-59 (Fail)
E1797,G3,Finance,Go,Python,Backend,21.0,Hybrid,Low,0.88,15.8,Aligned,4.7,Reading,Data Sci,19.3,85.6,Fail,System Design,80-89 (Very Good)
E1798,G4,Data Science,Java,AWS,Infra,44.9,Hybrid,Critical,0.15,18.8,Not Available,4.3,Reading,Tech Lead,0.2,39.9,Pass,Analytics,0-59 (Fail)
E1799,G4,Finance,React,React,DevOps,75.1,In-person,Medium,0.57,27.8,Aligned,2.8,Hands-on,Architect,46.1,29.9,Pass,Microservices,0-59 (Fail)
E1800,G2,HR,SQL,Tableau,Backend,71.3,In-person,Medium,0.35,24.0,Aligned,3.1,Visual,Tech Lead,75.5,8.5,Pass,Analytics,0-59 (Fail)
E1801,G2,IT Support,Java,SQL,Cloud,34.6,Hybrid,High,0.55,14.3,On-bench,3.4,Visual,Architect,30.0,51.0,Pass,Microservices,0-59 (Fail)
E1802,G6,HR,Go,Docker,DevOps,25.1,In-person,Medium,0.51,15.2,Not Available,3.5,Reading,Architect,10.5,73.8,Pass,Microservices,70-79 (Pass)
E1803,G4,HR,React,React,QA,45.6,In-person,Critical,0.7,33.1,Not Available,2.6,Visual,Data Sci,4.6,33.9,Pass,Cloud,0-59 (Fail)
E1804,G5,QA,Go,Go,DevOps,34.0,Online,Critical,0.64,8.4,On-bench,4.9,Hands-on,Data Sci,87.7,89.1,Pass,Analytics,80-89 (Very Good)
E1805,G5,Data Science,SQL,Docker,DevOps,39.1,In-person,Low,0.89,25.7,Available,3.5,Visual,Tech Lead,77.6,27.7,Pass,Testing,0-59 (Fail)
E1806,G5,IT Support,Python,Docker,Dev,59.7,Hybrid,High,0.77,37.7,Available,3.0,Visual,QA Lead,62.0,14.1,Fail,Cloud,0-59 (Fail)
E1807,G6,Engineering,SQL,Tableau,DevOps,63.1,In-person,Medium,0.24,24.9,Available,4.9,Hands-on,Architect,66.3,64.5,Pass,Testing,60-69 (Borderline)
